,f1-score,precision,recall,support
0.0,0.8119891008174387,0.9385996669321556,0.7154763218898333,18118.0
1.0,0.24479166666666666,0.15431519699812382,0.591726618705036,556.0
2.0,0.3294325458158534,0.2421291788380396,0.5151933701657458,1448.0
3.0,0.10126582278481011,0.05714285714285714,0.4444444444444444,162.0
accuracy,0.6956221652534017,0.6956221652534017,0.6956221652534017,0.6956221652534017
macro avg,0.3718697840211922,0.34804672497779404,0.5667101888012649,20284.0
weighted avg,0.7563175944049257,0.8603435322827042,0.6956221652534017,20284.0
