,f1-score,precision,recall,support
0.0,0.8442409608328889,0.9774889260039212,0.7429627994259852,18118.0
1.0,0.36734693877551017,0.2564102564102564,0.6474820143884892,556.0
2.0,0.4656458578720063,0.3252879868348875,0.819060773480663,1448.0
3.0,0.17230769230769233,0.09569377990430622,0.8641975308641975,162.0
accuracy,0.7467462039045553,0.7467462039045553,0.7467462039045553,0.7467462039045553
macro avg,0.4623853624470244,0.41372023728834284,0.7684257795398337,20284.0
weighted avg,0.7987759650306634,0.9041228486089805,0.7467462039045553,20284.0
