,f1-score,precision,recall,support
0.0,0.6624716838660962,0.9503765604044155,0.5084446406888178,18118.0
1.0,0.09385058444858546,0.05180475032728633,0.4982014388489209,556.0
2.0,0.367993331944155,0.26350343181139957,0.6098066298342542,1448.0
3.0,0.10316301703163018,0.055995773903856315,0.654320987654321,162.0
accuracy,0.5165647801222638,0.5165647801222638,0.5165647801222638,0.5165647801222638
macro avg,0.30686965432261676,0.33042012911173946,0.5676934242565784,20284.0
weighted avg,0.6213966499040428,0.8695696237046195,0.5165647801222638,20284.0
