,f1-score,precision,recall,support
0.0,0.589089541008277,0.9251949893642165,0.4321117121095044,18118.0
1.0,0.48047337278106506,0.7024221453287197,0.36510791366906475,556.0
2.0,0.3209633816662571,0.2491415490270889,0.4509668508287293,1448.0
3.0,0.03504518404231871,0.017841113105924598,0.9814814814814815,162.0
accuracy,0.4360086767895879,0.4360086767895879,0.4360086767895879,0.4360086767895879
macro avg,0.3563928698744795,0.47364994920648745,0.557416989522195,20284.0
weighted avg,0.5625468248728964,0.8635809876463235,0.4360086767895879,20284.0
