,f1-score,precision,recall,support
0.0,0.5559731855698067,0.9330211991156198,0.3959598189645656,18118.0
1.0,0.19469026548672566,0.1271326362135388,0.4154676258992806,556.0
2.0,0.3068205666316894,0.2203798613204703,0.5048342541436464,1448.0
3.0,0.04092876820149547,0.020908725371934056,0.9629629629629629,162.0
accuracy,0.40879510944586867,0.40879510944586867,0.40879510944586867,0.40879510944586867
macro avg,0.27460319647242926,0.32536060550539075,0.5698061654926139,20284.0
weighted avg,0.5241706076067691,0.8527736681134798,0.40879510944586867,20284.0
