,f1-score,precision,recall,support
0.0,0.8698436153183106,0.9834331059445914,0.7797770173308313,18118.0
1.0,0.29771278590176226,0.1880625296068214,0.7140287769784173,556.0
2.0,0.6411616866796984,0.5382090951711205,0.7928176795580111,1448.0
3.0,0.15359477124183007,0.08422939068100359,0.8703703703703703,162.0
accuracy,0.7796292644448827,0.7796292644448827,0.7796292644448827,0.7796292644448827
macro avg,0.4905782147854003,0.44848353035088423,0.7892484610594075,20284.0
weighted avg,0.8321159242039,0.9226669153551375,0.7796292644448828,20284.0
