,f1-score,precision,recall,support
0.0,0.48161493735156824,0.9328997461928934,0.3245943260845568,18118.0
1.0,0.13615384615384615,0.07622739018087855,0.6366906474820144,556.0
2.0,0.21436035229138678,0.13673585983622166,0.4958563535911602,1448.0
3.0,0.05698139863433011,0.029620563035495717,0.7469135802469136,162.0
accuracy,0.3487477815026622,0.3487477815026622,0.3487477815026622,0.3487477815026622
macro avg,0.22227763360778285,0.2938708898113723,0.5510137268511612,20284.0
weighted avg,0.44967588986856344,0.8453683734331496,0.3487477815026622,20284.0
