,f1-score,precision,recall,support
0.0,0.7748799359658484,0.9790156750379235,0.6411855613202341,18118.0
1.0,0.19430660746931314,0.11365719523373052,0.6690647482014388,556.0
2.0,0.46449136276391556,0.336007405121876,0.7520718232044199,1448.0
3.0,0.13843175217812198,0.07510504201680672,0.8827160493827161,162.0
accuracy,0.6517945178465786,0.6517945178465786,0.6517945178465786,0.6517945178465786
macro avg,0.39302741459429974,0.3759463293525842,0.7362595455272022,20284.0
weighted avg,0.731725428451843,0.9021743808080382,0.6517945178465787,20284.0
