,f1-score,precision,recall,support
0.0,0.9357467116750087,0.9896589929828881,0.8874047908157633,18118.0
1.0,0.41985815602836885,0.2847979474021809,0.7985611510791367,556.0
2.0,0.7821460242388413,0.6837209302325581,0.9136740331491713,1448.0
3.0,0.35127478753541075,0.22794117647058823,0.7654320987654321,162.0
accuracy,0.8858706369552356,0.8858706369552356,0.8858706369552356,0.8858706369552356
macro avg,0.6222564198694074,0.5465297617720538,0.8412680184523758,20284.0
weighted avg,0.9059728857995543,0.9424148920915283,0.8858706369552356,20284.0
