,f1-score,precision,recall,support
0.0,0.8129591869760817,0.9827842554190469,0.693178054972955,18118.0
1.0,0.28374543980543165,0.18315018315018314,0.6294964028776978,556.0
2.0,0.47976307996051337,0.33591374066906277,0.8390883977900553,1448.0
3.0,0.13370733987844788,0.07233181588265047,0.8827160493827161,162.0
accuracy,0.7033622559652929,0.7033622559652929,0.7033622559652929,0.7033622559652929
macro avg,0.42754376165511865,0.39354499878023586,0.761119726255856,20284.0
weighted avg,0.769242483879294,0.907416559464385,0.7033622559652929,20284.0
