,f1-score,precision,recall,support
0.0,0.9807316392069254,0.9925390006782727,0.9692018986643117,18118.0
1.0,0.6588407923697726,0.5563816604708798,0.8075539568345323,556.0
2.0,0.914914914914915,0.8850871530019367,0.9468232044198895,1448.0
3.0,0.6884422110552764,0.5805084745762712,0.845679012345679,162.0
accuracy,0.9621869453756655,0.9621869453756655,0.9621869453756655,0.9621869453756655
macro avg,0.8107323893867224,0.7536290721818402,0.8923145180661032,20284.0
weighted avg,0.9648755548558676,0.9696222829786489,0.9621869453756655,20284.0
