,f1-score,precision,recall,support
0.0,0.6437373551590951,0.9650380500716885,0.4829451374323877,18118.0
1.0,0.1074420896993593,0.05912131621768216,0.5881294964028777,556.0
2.0,0.42697902890610234,0.293888166449935,0.7803867403314917,1448.0
3.0,0.12381427858212679,0.06735469853340575,0.7654320987654321,162.0
accuracy,0.5093176888187734,0.5093176888187734,0.5093176888187734,0.5093176888187734
macro avg,0.3254931880866709,0.3463505578181778,0.6542233682330473,20284.0
weighted avg,0.6094110998635214,0.8851258316504537,0.5093176888187734,20284.0
