,f1-score,precision,recall,support
0.0,0.7816822182516049,0.9758757435558493,0.6519483386687273,18118.0
1.0,0.18426197458455523,0.10661764705882353,0.6780575539568345,556.0
2.0,0.5006979990693347,0.3775438596491228,0.7430939226519337,1448.0
3.0,0.147239263803681,0.0802675585284281,0.8888888888888888,162.0
accuracy,0.661062906724512,0.661062906724512,0.661062906724512,0.661062906724512
macro avg,0.40347036392729396,0.3850762021980559,0.740497176041596,20284.0
weighted avg,0.7401810072737223,0.9021831486276434,0.661062906724512,20284.0
